Distance;Intensity;State;Counter;Encoder1;Encoder2;Encoder3
2928.626;100;128;24280;600984;0;0
2936.21;100;128;24281;600989;0;0
2932.245;100;128;24282;600995;0;0
2918.854;100;128;24283;601000;0;0
2904.195;100;128;24284;601006;0;0
2892.813;98.999;0;24285;601011;0;0
2885.775;67.155;0;24286;601017;0;0
2881.249;48.278;0;24287;601022;0;0
2872.629;40.708;0;24288;601028;0;0
2880.938;35.751;0;24289;601034;0;0
2905.701;32.479;0;24290;601039;0;0
2916.286;29.353;0;24291;601045;0;0
2905.231;21.245;0;24292;601051;0;0
2873.398;13.773;0;24293;601056;0;0
2836.064;7.863;0;24294;601062;0;0
2802.67;4.054;0;24295;601068;0;0
2879.299;2.442;0;24296;601074;0;0
3019.475;2.808;0;24297;601079;0;0
3053.48;2.759;0;24298;601085;0;0
2925.285;1.832;0;24299;601091;0;0
3140.712;1.49;0;24300;601097;0;0
0;0;0;24301;601103;0;0
0;0;0;24302;601109;0;0
0;0;0;24303;601115;0;0
0;0;0;24304;601121;0;0
0;0;0;24305;601127;0;0
2383.443;3.492;0;24306;601133;0;0
2368.478;4.127;0;24307;601139;0;0
2339.475;3.077;0;24308;601145;0;0
0;0;0;24309;601151;0;0
0;0;0;24310;601157;0;0
0;0;0;24311;601163;0;0
0;0;0;24312;601169;0;0
0;0;0;24313;601175;0;0
0;0;0;24314;601182;0;0
0;0;0;24315;601188;0;0
0;0;0;24316;601194;0;0
0;0;0;24317;601200;0;0
0;0;0;24318;601207;0;0
0;0;0;24319;601213;0;0
0;0;0;24320;601219;0;0
0;0;0;24321;601226;0;0
0;0;0;24322;601232;0;0
0;0;0;24323;601239;0;0
0;0;0;24324;601245;0;0
0;0;0;24325;601252;0;0
0;0;0;24326;601258;0;0
2915.677;1.88;0;24327;601265;0;0
2934.968;2.369;0;24328;601271;0;0
2938.047;2.125;0;24329;601278;0;0
3285.349;2.589;0;24330;601284;0;0
3208.878;3.443;0;24331;601291;0;0
3101.868;6.325;0;24332;601297;0;0
3028.847;19.072;0;24333;601304;0;0
3012.572;41.172;0;24334;601311;0;0
3010.13;52.357;0;24335;601317;0;0
3010.127;37.338;0;24336;601324;0;0
3008.194;16.947;0;24337;601331;0;0
2942.454;9.084;0;24338;601337;0;0
2856.858;5.299;0;24339;601344;0;0
2790.55;3.492;0;24340;601351;0;0
2887.983;2.491;0;24341;601357;0;0
2982.17;2.93;0;24342;601364;0;0
3045.353;3.565;0;24343;601371;0;0
3065.831;4.591;0;24344;601378;0;0
3058.847;8.938;0;24345;601385;0;0
3044.48;24.029;0;24346;601391;0;0
3040.078;53.431;0;24347;601398;0;0
3035.824;79.951;0;24348;601405;0;0
3032.371;91.38;0;24349;601412;0;0
3032.099;95.092;0;24350;601418;0;0
3036.479;95.849;0;24351;601425;0;0
3042.255;93.504;0;24352;601432;0;0
3044.566;87.79;0;24353;601439;0;0
3042.737;97.924;0;24354;601446;0;0
3041.965;100;128;24355;601452;0;0
3043.986;100;128;24356;601459;0;0
3047.785;100;128;24357;601466;0;0
3055.023;100;128;24358;601473;0;0
3058.411;100;128;24359;601480;0;0
3061.167;100;128;24360;601486;0;0
3062.416;100;128;24361;601493;0;0
3064.837;100;128;24362;601500;0;0
3063.021;100;128;24363;601507;0;0
3063.749;100;128;24364;601513;0;0
3070.252;100;128;24365;601520;0;0
3072.017;100;128;24366;601527;0;0
3064.557;100;128;24367;601534;0;0
3044.791;100;128;24368;601540;0;0
3027.941;100;128;24369;601547;0;0
3019.656;100;128;24370;601554;0;0
3006.619;100;128;24371;601561;0;0
3001.932;100;128;24372;601567;0;0
3012.586;100;128;24373;601574;0;0
3021.787;100;128;24374;601581;0;0
3030.775;100;128;24375;601587;0;0
3039.287;100;128;24376;601594;0;0
3044.463;100;128;24377;601601;0;0
3047.031;100;128;24378;601607;0;0
3054.024;100;128;24379;601614;0;0
3060.801;100;128;24380;601621;0;0
3066.491;100;128;24381;601627;0;0
3065.921;100;128;24382;601634;0;0
3063.002;100;128;24383;601640;0;0
3055.443;100;128;24384;601647;0;0
3048.576;100;128;24385;601654;0;0
3044.559;100;128;24386;601660;0;0
3046.238;100;128;24387;601667;0;0
3054.677;100;128;24388;601673;0;0
3067.969;100;128;24389;601680;0;0
3079.598;100;128;24390;601686;0;0
3079.098;100;128;24391;601693;0;0
3070.788;100;128;24392;601699;0;0
3071.091;100;128;24393;601706;0;0
3074.775;100;128;24394;601712;0;0
3069.372;100;128;24395;601719;0;0
3057.657;100;128;24396;601725;0;0
3056.944;100;128;24397;601732;0;0
3059.835;100;128;24398;601738;0;0
3058;100;128;24399;601745;0;0
3052.663;100;128;24400;601751;0;0
3048.979;100;128;24401;601757;0;0
3046.996;100;128;24402;601764;0;0
3044.851;100;128;24403;601770;0;0
3042.23;100;128;24404;601777;0;0
3040.987;100;128;24405;601783;0;0
3041.07;100;128;24406;601789;0;0
3041.3;100;128;24407;601796;0;0
3039.945;100;128;24408;601802;0;0
3033.521;98.999;0;24409;601808;0;0
3029.206;98.999;0;24410;601815;0;0
3025.965;93.26;0;24411;601821;0;0
3020.347;90.696;0;24412;601827;0;0
3014.607;91.893;0;24413;601834;0;0
3010.701;89.353;0;24414;601840;0;0
3006.94;85.397;0;24415;601846;0;0
3002.952;80.513;0;24416;601852;0;0
3002.909;69.206;0;24417;601859;0;0
3002.44;47.009;0;24418;601865;0;0
3004.774;22.564;0;24419;601871;0;0
3007.576;11.722;0;24420;601877;0;0
3001.273;10.11;0;24421;601884;0;0
2998.036;8.596;0;24422;601890;0;0
2982.84;6.911;0;24423;601896;0;0
2965.793;5.91;0;24424;601902;0;0
2964.823;4.933;0;24425;601909;0;0
2965.246;3.639;0;24426;601915;0;0
2938.23;2.711;0;24427;601921;0;0
2824.592;2.491;0;24428;601927;0;0
2846.561;3.175;0;24429;601933;0;0
2913.607;5.665;0;24430;601939;0;0
2959.165;12.65;0;24431;601945;0;0
2975.39;20.171;0;24432;601951;0;0
2978.523;21.001;0;24433;601957;0;0
2983.266;21.49;0;24434;601964;0;0
3001.976;41.538;0;24435;601970;0;0
3007.069;81.148;0;24436;601975;0;0
3000.179;98.999;0;24437;601982;0;0
2987.146;98.999;0;24438;601988;0;0
2974.783;85.275;0;24439;601993;0;0
2973.662;72.283;0;24440;601999;0;0
2983.835;66.105;0;24441;602005;0;0
2989.756;69.866;0;24442;602011;0;0
2995.128;77.07;0;24443;602017;0;0
2989.351;71.844;0;24444;602023;0;0
2940.616;59.023;0;24445;602029;0;0
2914.188;81.099;0;24446;602035;0;0
2923.73;100;128;24447;602041;0;0
2934.374;100;128;24448;602046;0;0
2945.067;100;128;24449;602052;0;0
2951.444;100;128;24450;602058;0;0
2951.159;100;128;24451;602064;0;0
2950.899;100;128;24452;602069;0;0
2957.645;100;128;24453;602075;0;0
2966.418;100;128;24454;602081;0;0
2966.741;100;128;24455;602086;0;0
2954.804;100;128;24456;602092;0;0
2926.054;100;128;24457;602098;0;0
2916.051;100;128;24458;602103;0;0
2927.741;100;128;24459;602109;0;0
2937.82;100;128;24460;602114;0;0
2941.066;100;128;24461;602120;0;0
2933.481;100;128;24462;602125;0;0
2913.883;100;128;24463;602131;0;0
2890.889;100;128;24464;602136;0;0
2876.663;100;128;24465;602142;0;0
2881.854;100;128;24466;602147;0;0
2913.771;100;128;24467;602152;0;0
2948.349;100;128;24468;602158;0;0
2967.823;100;128;24469;602163;0;0
2981.003;100;128;24470;602168;0;0
2987.302;100;128;24471;602173;0;0
2979.477;100;128;24472;602178;0;0
2959.977;100;128;24473;602184;0;0
2938.985;100;128;24474;602189;0;0
2920.665;100;128;24475;602194;0;0
2902.864;100;128;24476;602199;0;0
2884.642;100;128;24477;602204;0;0
2864.686;98.999;0;24478;602209;0;0
2840.291;88.132;0;24479;602214;0;0
2811.278;63.321;0;24480;602219;0;0
2795.952;49.548;0;24481;602224;0;0
2813.944;49.475;0;24482;602229;0;0
2838.833;59.414;0;24483;602234;0;0
2860.735;73.114;0;24484;602239;0;0
2884.361;95.556;0;24485;602244;0;0
2901.899;100;128;24486;602248;0;0
2914.695;100;128;24487;602253;0;0
2923.835;100;128;24488;602258;0;0
2933.079;100;128;24489;602263;0;0
2941.64;100;128;24490;602267;0;0
2947.916;100;128;24491;602272;0;0
2951.955;100;128;24492;602277;0;0
2949.416;100;128;24493;602281;0;0
2939.523;100;128;24494;602286;0;0
2931.271;100;128;24495;602291;0;0
2930.191;100;128;24496;602295;0;0
2932.475;100;128;24497;602300;0;0
2935.133;100;128;24498;602304;0;0
2933.613;100;128;24499;602309;0;0
2929.124;100;128;24500;602313;0;0
2925.611;100;128;24501;602317;0;0
2925.343;100;128;24502;602322;0;0
2929.819;100;128;24503;602326;0;0
2933.8;100;128;24504;602331;0;0
2930.438;100;128;24505;602335;0;0
2922.679;100;128;24506;602340;0;0
2921.699;100;128;24507;602344;0;0
2928.557;100;128;24508;602348;0;0
2935.785;100;128;24509;602352;0;0
2933.285;100;128;24510;602357;0;0
2925.313;100;128;24511;602361;0;0
2923.655;100;128;24512;602365;0;0
2929.358;100;128;24513;602370;0;0
2933.829;100;128;24514;602374;0;0
2932.647;100;128;24515;602378;0;0
2924.438;100;128;24516;602382;0;0
2914.092;100;128;24517;602386;0;0
2910.461;100;128;24518;602391;0;0
2914.811;100;128;24519;602395;0;0
2921.687;100;128;24520;602399;0;0
2927.612;100;128;24521;602403;0;0
2931.242;100;128;24522;602407;0;0
2928.512;100;128;24523;602411;0;0
2920.095;100;128;24524;602415;0;0
2908.55;100;128;24525;602419;0;0
2895.161;100;128;24526;602423;0;0
2887.763;100;128;24527;602427;0;0
2889.408;100;128;24528;602431;0;0
2902.172;100;128;24529;602435;0;0
2914.345;100;128;24530;602439;0;0
2917.797;100;128;24531;602443;0;0
2909.702;100;128;24532;602448;0;0
2894.096;100;128;24533;602451;0;0
2881.338;100;128;24534;602455;0;0
2876.227;100;128;24535;602459;0;0
2883.612;100;128;24536;602463;0;0
2900.416;100;128;24537;602467;0;0
2914.187;100;128;24538;602471;0;0
2922.853;100;128;24539;602475;0;0
2926.76;100;128;24540;602479;0;0
2926.989;100;128;24541;602483;0;0
2927.306;100;128;24542;602487;0;0
2928.271;100;128;24543;602490;0;0
2930.976;100;128;24544;602494;0;0
2930.315;100;128;24545;602498;0;0
2926.394;100;128;24546;602502;0;0
2921.291;100;128;24547;602506;0;0
2922.004;100;128;24548;602509;0;0
2924.64;100;128;24549;602513;0;0
2921.058;100;128;24550;602517;0;0
2912.036;100;128;24551;602521;0;0
2899.41;100;128;24552;602525;0;0
2889.927;100;128;24553;602528;0;0
2890.841;100;128;24554;602532;0;0
2901.956;100;128;24555;602535;0;0
2915.451;100;128;24556;602539;0;0
2925.514;100;128;24557;602543;0;0
2926.877;100;128;24558;602547;0;0
2920.79;100;128;24559;602550;0;0
2914.894;100;128;24560;602554;0;0
2909.892;100;128;24561;602557;0;0
2903.777;100;128;24562;602561;0;0
2894.542;100;128;24563;602565;0;0
2887.102;100;128;24564;602568;0;0
2881.782;100;128;24565;602572;0;0
2884.54;100;128;24566;602575;0;0
2891.743;100;128;24567;602579;0;0
2900.808;100;128;24568;602582;0;0
2908.293;100;128;24569;602586;0;0
2913.269;100;128;24570;602589;0;0
2921.063;100;128;24571;602593;0;0
2927.774;100;128;24572;602596;0;0
2932.766;100;128;24573;602600;0;0
2932.447;100;128;24574;602603;0;0
2926.409;100;128;24575;602606;0;0
2918.301;100;128;24576;602610;0;0
2909.242;100;128;24577;602613;0;0
2901.397;100;128;24578;602617;0;0
2895.913;100;128;24579;602620;0;0
2893.982;100;128;24580;602623;0;0
2893.049;100;128;24581;602627;0;0
2892.121;100;128;24582;602630;0;0
2891.907;100;128;24583;602633;0;0
2893.17;100;128;24584;602637;0;0
2899.302;100;128;24585;602640;0;0
2909.651;100;128;24586;602644;0;0
2919.62;100;128;24587;602647;0;0
2926.33;100;128;24588;602650;0;0
2926.087;100;128;24589;602653;0;0
2921.374;100;128;24590;602657;0;0
2917.484;100;128;24591;602660;0;0
2914.604;100;128;24592;602663;0;0
2913.686;100;128;24593;602667;0;0
2911.861;100;128;24594;602670;0;0
2908.41;100;128;24595;602673;0;0
2901.741;100;128;24596;602676;0;0
2892.284;100;128;24597;602680;0;0
2880.269;100;128;24598;602683;0;0
2867.7;100;128;24599;602686;0;0
2855.923;100;128;24600;602689;0;0
2851.191;100;128;24601;602693;0;0
2854.862;100;128;24602;602696;0;0
2866.954;100;128;24603;602699;0;0
2884.292;100;128;24604;602702;0;0
2902.423;100;128;24605;602705;0;0
2915.992;100;128;24606;602709;0;0
2922.886;100;128;24607;602712;0;0
2925.938;100;128;24608;602715;0;0
2928.508;100;128;24609;602718;0;0
2930.397;100;128;24610;602721;0;0
2933.65;100;128;24611;602724;0;0
2932.253;100;128;24612;602727;0;0
2927.155;100;128;24613;602730;0;0
2919.087;100;128;24614;602733;0;0
2912.15;100;128;24615;602736;0;0
2905.878;100;128;24616;602739;0;0
2902.143;100;128;24617;602742;0;0
2899.778;100;128;24618;602745;0;0
2899.248;100;128;24619;602748;0;0
2900.708;100;128;24620;602751;0;0
2905.645;100;128;24621;602754;0;0
2914.68;100;128;24622;602757;0;0
2927.391;100;128;24623;602760;0;0
2939.408;100;128;24624;602763;0;0
2946.855;100;128;24625;602766;0;0
2948.277;100;128;24626;602768;0;0
2944.268;100;128;24627;602771;0;0
2936.748;100;128;24628;602774;0;0
2928.995;100;128;24629;602776;0;0
2921.344;100;128;24630;602779;0;0
2914.474;100;128;24631;602782;0;0
2909.98;98.999;0;24632;602784;0;0
2908.563;98.999;0;24633;602787;0;0
2909.72;98.999;0;24634;602789;0;0
2912.169;98.999;0;24635;602792;0;0
2915.011;98.999;0;24636;602794;0;0
2917.748;98.999;0;24637;602796;0;0
2918.117;98.999;0;24638;602799;0;0
2917.933;98.999;0;24639;602801;0;0
2914.777;100;128;24640;602803;0;0
2912.743;100;128;24641;602806;0;0
2910.367;100;128;24642;602808;0;0
2907.267;100;128;24643;602810;0;0
2905.088;98.999;0;24644;602812;0;0
2904.181;98.999;0;24645;602814;0;0
2904.354;98.999;0;24646;602816;0;0
2904.612;98.999;0;24647;602818;0;0
2906.177;98.999;0;24648;602820;0;0
2907.926;96.484;0;24649;602822;0;0
2910.027;94.75;0;24650;602824;0;0
2910.705;95.629;0;24651;602826;0;0
2911.432;95.702;0;24652;602827;0;0
2912.174;97.851;0;24653;602829;0;0
2911.819;98.999;0;24654;602831;0;0
2912.333;98.999;0;24655;602832;0;0
2912.392;98.999;0;24656;602834;0;0
2912.392;98.999;0;24657;602835;0;0
2913.157;100;128;24658;602837;0;0
2913.015;100;128;24659;602838;0;0
2912.986;100;128;24660;602840;0;0
2911.281;100;128;24661;602841;0;0
2911.37;100;128;24662;602842;0;0
2909.884;100;128;24663;602844;0;0
2909.159;100;128;24664;602845;0;0
2907.476;100;128;24665;602846;0;0
2907.074;100;128;24666;602847;0;0
2905.83;100;128;24667;602848;0;0
2904.703;100;128;24668;602849;0;0
2903.254;100;128;24669;602850;0;0
2902.348;100;128;24670;602851;0;0
2901.563;100;128;24671;602852;0;0
2901.229;100;128;24672;602852;0;0
2900.016;100;128;24673;602853;0;0
2900.035;100;128;24674;602854;0;0
2898.891;100;128;24675;602854;0;0
2899.055;100;128;24676;602855;0;0
2898.971;100;128;24677;602856;0;0
2898.766;100;128;24678;602856;0;0
2899.027;100;128;24679;602856;0;0
2898.39;100;128;24680;602857;0;0
2898.505;100;128;24681;602857;0;0
2897.986;100;128;24682;602857;0;0
2898.508;100;128;24683;602858;0;0
2898.223;100;128;24684;602858;0;0
2898.587;100;128;24685;602858;0;0
2899.054;100;128;24686;602858;0;0
2899.439;100;128;24687;602858;0;0
2899.84;100;128;24688;602858;0;0
2899.733;100;128;24689;602858;0;0
2899.318;100;128;24690;602858;0;0
2900.294;100;128;24691;602858;0;0
2900.418;100;128;24692;602858;0;0
2900.559;100;128;24693;602858;0;0
2900.447;100;128;24694;602857;0;0
2900.854;100;128;24695;602857;0;0
2901.223;100;128;24696;602857;0;0
2901.921;100;128;24697;602856;0;0
2901.939;100;128;24698;602856;0;0
2902.557;100;128;24699;602855;0;0
2903.352;100;128;24700;602855;0;0
2903.41;100;128;24701;602854;0;0
2903.641;100;128;24702;602853;0;0
2904.793;100;128;24703;602853;0;0
2904.684;100;128;24704;602852;0;0
2906.331;100;128;24705;602851;0;0
2906.898;100;128;24706;602850;0;0
2908.113;100;128;24707;602849;0;0
2908.916;100;128;24708;602848;0;0
2909.583;100;128;24709;602847;0;0
2909.942;100;128;24710;602846;0;0
2911.01;100;128;24711;602845;0;0
2911.896;100;128;24712;602844;0;0
2912.033;98.999;0;24713;602843;0;0
2912.506;98.999;0;24714;602841;0;0
2913.177;98.999;0;24715;602840;0;0
2913.046;98.657;0;24716;602838;0;0
2913.41;94.481;0;24717;602837;0;0
2912.656;89.402;0;24718;602836;0;0
2912.263;83.736;0;24719;602834;0;0
2912.221;80.024;0;24720;602832;0;0
2912.438;75.556;0;24721;602831;0;0
2911.052;72.723;0;24722;602829;0;0
2911.387;70.623;0;24723;602827;0;0
2911.175;69.109;0;24724;602826;0;0
2909.494;68.132;0;24725;602824;0;0
2909.135;68.376;0;24726;602822;0;0
2906.674;70.745;0;24727;602820;0;0
2904.71;73.236;0;24728;602818;0;0
2904.229;76.02;0;24729;602816;0;0
2905.459;79.17;0;24730;602813;0;0
2906.791;81.392;0;24731;602811;0;0
2909.576;82.002;0;24732;602809;0;0
2910.736;83.736;0;24733;602807;0;0
2915.31;81.978;0;24734;602805;0;0
2916.81;79.194;0;24735;602802;0;0
2918.36;75.336;0;24736;602800;0;0
2919.304;70.574;0;24737;602797;0;0
2915.815;67.228;0;24738;602795;0;0
2912.329;63.15;0;24739;602792;0;0
2908.947;61.49;0;24740;602790;0;0
2908.975;61.685;0;24741;602787;0;0
2909.814;65.226;0;24742;602784;0;0
2914.938;70.72;0;24743;602781;0;0
2921.493;80.879;0;24744;602779;0;0
2929.866;94.066;0;24745;602776;0;0
2938.144;98.999;0;24746;602773;0;0
2944.013;98.999;0;24747;602770;0;0
2946.446;100;128;24748;602767;0;0
2943.142;100;128;24749;602764;0;0
2933.933;98.999;0;24750;602761;0;0
2922.9;98.999;0;24751;602758;0;0
2914.682;98.999;0;24752;602754;0;0
2909.668;97.68;0;24753;602751;0;0
2907.146;97.241;0;24754;602748;0;0
2907.586;97.827;0;24755;602745;0;0
2909.584;97.534;0;24756;602741;0;0
2913.23;96.068;0;24757;602738;0;0
2920.317;96.777;0;24758;602735;0;0
2928.185;97.118;0;24759;602731;0;0
2933.95;98.999;0;24760;602728;0;0
2936.36;98.999;0;24761;602724;0;0
2934.424;98.999;0;24762;602721;0;0
2932.856;98.999;0;24763;602717;0;0
2931.68;98.999;0;24764;602713;0;0
2926.332;94.652;0;24765;602710;0;0
2915.545;82.735;0;24766;602706;0;0
2895.313;76.63;0;24767;602702;0;0
2872.695;74.359;0;24768;602698;0;0
2860.002;77.656;0;24769;602695;0;0
2858.994;79.341;0;24770;602691;0;0
2868.683;76.484;0;24771;602687;0;0
2882.91;81.05;0;24772;602683;0;0
2896.938;83.053;0;24773;602679;0;0
2907.551;86.618;0;24774;602675;0;0
2914.011;90.769;0;24775;602672;0;0
2916.729;93.138;0;24776;602668;0;0
2919.743;96.728;0;24777;602664;0;0
2921.573;97.192;0;24778;602660;0;0
2925.653;97.07;0;24779;602656;0;0
2928.945;93.578;0;24780;602652;0;0
2926.433;87.643;0;24781;602648;0;0
2917.746;82.833;0;24782;602644;0;0
2908.285;82.149;0;24783;602640;0;0
2904.339;88.107;0;24784;602636;0;0
2905.535;92.723;0;24785;602632;0;0
2909.393;96.337;0;24786;602628;0;0
2912.335;98.51;0;24787;602624;0;0
2915.137;98.999;0;24788;602620;0;0
2918.793;98.999;0;24789;602616;0;0
2923.847;98.999;0;24790;602612;0;0
2929.433;98.999;0;24791;602608;0;0
2934.104;98.168;0;24792;602604;0;0
2935.718;97.216;0;24793;602600;0;0
2933.536;94.188;0;24794;602596;0;0
2928.179;89.158;0;24795;602592;0;0
2923.694;86.007;0;24796;602588;0;0
2920.413;86.716;0;24797;602584;0;0
2918.203;89.89;0;24798;602580;0;0
2915.647;91.209;0;24799;602576;0;0
2913.603;89.377;0;24800;602572;0;0
2917.018;87.79;0;24801;602568;0;0
2921.907;86.838;0;24802;602564;0;0
2925.55;85.665;0;24803;602560;0;0
2927.898;86.227;0;24804;602556;0;0
2931.172;84.249;0;24805;602552;0;0
2934.807;83.907;0;24806;602548;0;0
2935.854;83.248;0;24807;602544;0;0
2931.97;83.565;0;24808;602540;0;0
2922.724;80.049;0;24809;602536;0;0
2914.549;74.359;0;24810;602532;0;0
2912.621;72.357;0;24811;602528;0;0
2916.88;69.402;0;24812;602524;0;0
2925.043;70.403;0;24813;602520;0;0
2929.948;72.381;0;24814;602516;0;0
2930.75;73.382;0;24815;602512;0;0
2929.103;72.943;0;24816;602508;0;0
2931.041;72.039;0;24817;602504;0;0
2934.685;72.43;0;24818;602500;0;0
2937.526;73.236;0;24819;602496;0;0
2937.261;74.432;0;24820;602492;0;0
2936.86;71.746;0;24821;602488;0;0
2937.256;68.791;0;24822;602484;0;0
2936.677;65.665;0;24823;602480;0;0
2935.895;62.173;0;24824;602476;0;0
2930.678;60.415;0;24825;602472;0;0
2921.798;59.414;0;24826;602468;0;0
2913.551;57.07;0;24827;602465;0;0
2907.409;59.145;0;24828;602461;0;0
2908.999;59.634;0;24829;602457;0;0
2916.201;62.198;0;24830;602453;0;0
2924.078;60.708;0;24831;602449;0;0
2929.2;56.41;0;24832;602445;0;0
2926.693;47.546;0;24833;602441;0;0
2917.337;36.825;0;24834;602437;0;0
2904.045;32.674;0;24835;602433;0;0
2896.254;34.31;0;24836;602429;0;0
2903.275;39.17;0;24837;602426;0;0
2915.732;47.179;0;24838;602422;0;0
2927.138;55.116;0;24839;602418;0;0
2934.648;61.221;0;24840;602414;0;0
2937.635;62.198;0;24841;602410;0;0
2938.918;62.076;0;24842;602406;0;0
2936.669;60.391;0;24843;602402;0;0
2934.14;55.873;0;24844;602398;0;0
2929.063;54.237;0;24845;602394;0;0
2928.75;52.991;0;24846;602391;0;0
2930.214;55.36;0;24847;602387;0;0
2934.934;57.534;0;24848;602383;0;0
2941.854;61.538;0;24849;602379;0;0
2942.901;63.126;0;24850;602375;0;0
2940.313;63.175;0;24851;602371;0;0
2937.476;63.15;0;24852;602367;0;0
2936.722;63.004;0;24853;602363;0;0
2939.017;63.516;0;24854;602359;0;0
2942.145;63.761;0;24855;602356;0;0
2942.463;62.759;0;24856;602352;0;0
2937.888;61.636;0;24857;602348;0;0
2934.9;58.584;0;24858;602344;0;0
2935.052;56.825;0;24859;602340;0;0
2937.767;55.726;0;24860;602336;0;0
2940.128;56.142;0;24861;602332;0;0
2939.815;56.801;0;24862;602328;0;0
2937.138;56.044;0;24863;602324;0;0
2935.45;56.801;0;24864;602320;0;0
2937.668;57.875;0;24865;602316;0;0
2940.135;59.389;0;24866;602312;0;0
2942.413;62.369;0;24867;602308;0;0
2942.621;62.344;0;24868;602304;0;0
2942.252;63.541;0;24869;602300;0;0
2940.526;63.565;0;24870;602296;0;0
2939.468;63.443;0;24871;602292;0;0
2939.618;63.761;0;24872;602288;0;0
2943.775;62.686;0;24873;602284;0;0
2948.734;60;0;24874;602280;0;0
2950.518;55.995;0;24875;602276;0;0
2948.79;49.719;0;24876;602272;0;0
2943.577;44.469;0;24877;602268;0;0
2938.14;39.463;0;24878;602264;0;0
2930.879;33.871;0;24879;602260;0;0
2922.089;27.79;0;24880;602255;0;0
2911.875;23.15;0;24881;602251;0;0
2901.496;19.609;0;24882;602247;0;0
2882.11;16.044;0;24883;602243;0;0
2866.222;12.796;0;24884;602239;0;0
2840.051;10.379;0;24885;602235;0;0
2825.435;9.182;0;24886;602231;0;0
2798.697;8.425;0;24887;602227;0;0
2797.118;8.913;0;24888;602222;0;0
2812.736;12.283;0;24889;602218;0;0
2842.017;16.581;0;24890;602214;0;0
2865.041;21.026;0;24891;602210;0;0
2881.241;26.374;0;24892;602206;0;0
2896.847;31.673;0;24893;602202;0;0
2910.375;35.678;0;24894;602197;0;0
2925.1;42.418;0;24895;602193;0;0
2937.544;49.475;0;24896;602189;0;0
2949.619;54.945;0;24897;602185;0;0
2961.529;60.44;0;24898;602180;0;0
2967.086;64.884;0;24899;602176;0;0
2969.657;66.545;0;24900;602172;0;0
2967.589;62.344;0;24901;602168;0;0
2961.938;55.238;0;24902;602164;0;0
2951.426;45.153;0;24903;602159;0;0
2933.681;34.896;0;24904;602155;0;0
2907.183;30.842;0;24905;602151;0;0
2887.005;35.36;0;24906;602147;0;0
2884.083;39.121;0;24907;602142;0;0
2893.303;43.663;0;24908;602138;0;0
2910.56;45.592;0;24909;602134;0;0
2927.422;51.697;0;24910;602129;0;0
2937.493;55.556;0;24911;602125;0;0
2942.678;54.774;0;24912;602121;0;0
2941.371;51.526;0;24913;602117;0;0
2935.173;44.322;0;24914;602112;0;0
2926.526;35.385;0;24915;602108;0;0
2916.794;29.182;0;24916;602104;0;0
2919.753;28.669;0;24917;602099;0;0
2940.445;35.409;0;24918;602095;0;0
2958.002;45.983;0;24919;602091;0;0
2963.036;56.215;0;24920;602087;0;0
2964.663;58.828;0;24921;602082;0;0
2957.864;60.391;0;24922;602078;0;0
2951.362;58.632;0;24923;602074;0;0
2950.87;57.875;0;24924;602069;0;0
2951.661;57.216;0;24925;602065;0;0
2951.75;51.844;0;24926;602061;0;0
